,Unnamed: 0,underlying_symbol,underlying_price,contract_symbol,expiration,dte,strike,option_type,open_interest,volume,theoretical_price,last_trade_price,tick,bid,bid_size,ask,ask_size,open,high,low,prev_close,change,change_percent,implied_volatility,delta,gamma,theta,vega,rho
5182,5182,NDXP,21441.1543,NDXP250128C20260000,2025-01-28,11,20260.0,call,0,0,1222.0387,0.0,no_change,1115.6,1,1310.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464,0.0001,-3.6433,4.2502,4.1806
5183,5183,NDXP,21441.1543,NDXP250128P20260000,2025-01-28,11,20260.0,put,0,0,17.364,0.0,no_change,15.8,3,16.8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.2068,-0.0537,0.0001,-3.6433,4.2503,-0.2517
5184,5184,NDXP,21441.1543,NDXP250128C20270000,2025-01-28,11,20270.0,call,0,0,1212.4367,0.0,no_change,1106.0,1,1301.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9453,0.0001,-3.6987,4.3177,4.1774
5185,5185,NDXP,21441.1543,NDXP250128P20270000,2025-01-28,11,20270.0,put,0,0,17.7515,0.0,no_change,16.1,8,17.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.2064,-0.0548,0.0001,-3.6986,4.3177,-0.2571
5186,5186,NDXP,21441.1543,NDXP250128C20275000,2025-01-28,11,20275.0,call,0,0,1207.6389,0.0,no_change,1101.2,1,1296.0,1,0.0,0.0,0.0,976.550018310547,0.0,0.0,0.0,0.9447,0.0001,-3.7265,4.3517,4.1766
5187,5187,NDXP,21441.1543,NDXP250128P20275000,2025-01-28,11,20275.0,put,0,0,17.9485,0.0,no_change,16.3,8,17.3,9,0.0,0.0,0.0,37.8999996185303,0.0,0.0,0.2062,-0.0554,0.0001,-3.7265,4.3517,-0.2598
5188,5188,NDXP,21441.1543,NDXP250128C20280000,2025-01-28,11,20280.0,call,0,0,1202.8435,0.0,no_change,1096.4,1,1292.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9442,0.0001,-3.7546,4.3859,4.1751
5189,5189,NDXP,21441.1543,NDXP250128P20280000,2025-01-28,11,20280.0,put,0,0,18.1479,0.0,no_change,16.5,8,17.5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.206,-0.0559,0.0001,-3.7546,4.3859,-0.2625
5190,5190,NDXP,21441.1543,NDXP250128C20290000,2025-01-28,11,20290.0,call,0,0,1193.2596,0.0,no_change,1087.1,1,1282.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943,0.0001,-3.8114,4.4549,4.1714
5191,5191,NDXP,21441.1543,NDXP250128P20290000,2025-01-28,11,20290.0,put,0,0,18.5535,0.0,no_change,16.9,8,17.9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2055,-0.0571,0.0001,-3.8113,4.4549,-0.268
5192,5192,NDXP,21441.1543,NDXP250128C20300000,2025-01-28,11,20300.0,call,0,0,1183.6851,0.0,no_change,1077.3,1,1272.0,1,0.0,0.0,0.0,952.199981689453,0.0,0.0,0.0,0.9418,0.0001,-3.8688,4.5248,4.1676
5193,5193,NDXP,21441.1543,NDXP250128P20300000,2025-01-28,11,20300.0,put,0,6,18.9683,23.55,up,17.3,8,18.3,9,23.25,23.55,23.2,40.0499992370606,-16.5,-0.411985,0.2051,-0.0583,0.0001,-3.8687,4.5248,-0.2736
5194,5194,NDXP,21441.1543,NDXP250128C20310000,2025-01-28,11,20310.0,call,0,0,1174.1199,0.0,no_change,1067.9,1,1262.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406,0.0001,-3.9268,4.5957,4.164
5195,5195,NDXP,21441.1543,NDXP250128P20310000,2025-01-28,11,20310.0,put,0,0,19.3926,0.0,no_change,17.7,8,18.7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2047,-0.0595,0.0001,-3.9268,4.5958,-0.2793
5196,5196,NDXP,21441.1543,NDXP250128C20320000,2025-01-28,11,20320.0,call,0,0,1164.5642,0.0,no_change,1058.2,1,1253.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394,0.0002,-3.9856,4.6678,4.1608
5197,5197,NDXP,21441.1543,NDXP250128P20320000,2025-01-28,11,20320.0,put,0,0,19.8265,0.0,no_change,18.1,8,19.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.2042,-0.0607,0.0002,-3.9856,4.6678,-0.2851
5198,5198,NDXP,21441.1543,NDXP250128C20325000,2025-01-28,11,20325.0,call,0,0,1159.79,0.0,no_change,1053.6,1,1248.0,1,0.0,0.0,0.0,930.25,0.0,0.0,0.0,0.9387,0.0002,-4.0153,4.7042,4.1589
5199,5199,NDXP,21441.1543,NDXP250128P20325000,2025-01-28,11,20325.0,put,1,6,20.047,24.75,up,18.3,4,19.4,9,24.45,24.75,24.4,42.1499996185303,-17.4,-0.412811,0.2039,-0.0614,0.0002,-4.0152,4.7042,-0.288
5200,5200,NDXP,21441.1543,NDXP250128C20330000,2025-01-28,11,20330.0,call,0,0,1155.0183,0.0,no_change,1048.9,1,1242.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9381,0.0002,-4.045,4.741,4.1573
5201,5201,NDXP,21441.1543,NDXP250128P20330000,2025-01-28,11,20330.0,put,0,0,20.2701,0.0,no_change,18.5,4,19.6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2037,-0.062,0.0002,-4.045,4.741,-0.291
5202,5202,NDXP,21441.1543,NDXP250128C20340000,2025-01-28,11,20340.0,call,0,0,1145.4824,0.0,no_change,1039.3,1,1234.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9368,0.0002,-4.1052,4.8154,4.153
5203,5203,NDXP,21441.1543,NDXP250128P20340000,2025-01-28,11,20340.0,put,0,0,20.7236,0.0,no_change,19.0,8,20.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.2033,-0.0633,0.0002,-4.1052,4.8154,-0.297
5204,5204,NDXP,21441.1543,NDXP250128C20350000,2025-01-28,11,20350.0,call,0,0,1135.9567,0.0,no_change,1034.0,1,1224.0,1,0.0,0.0,0.0,907.399993896484,0.0,0.0,0.0,0.9355,0.0002,-4.166,4.891,4.149
5205,5205,NDXP,21441.1543,NDXP250128P20350000,2025-01-28,11,20350.0,put,0,0,21.1873,0.0,no_change,19.4,8,20.5,9,0.0,0.0,0.0,44.9500007629394,0.0,0.0,0.2028,-0.0646,0.0002,-4.1659,4.8911,-0.3031
5206,5206,NDXP,21441.1543,NDXP250128C20360000,2025-01-28,11,20360.0,call,0,0,1126.4413,0.0,no_change,1024.5,1,1214.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9342,0.0002,-4.2274,4.9679,4.145
5207,5207,NDXP,21441.1543,NDXP250128P20360000,2025-01-28,11,20360.0,put,0,0,21.6614,0.0,no_change,19.9,6,21.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2024,-0.066,0.0002,-4.2274,4.968,-0.3094
5208,5208,NDXP,21441.1543,NDXP250128C20370000,2025-01-28,11,20370.0,call,0,0,1116.9365,0.0,no_change,1014.6,1,1204.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328,0.0002,-4.2895,5.046,4.1412
5209,5209,NDXP,21441.1543,NDXP250128P20370000,2025-01-28,11,20370.0,put,0,0,22.1462,0.0,no_change,20.4,2,21.4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.202,-0.0673,0.0002,-4.2895,5.046,-0.3159
5210,5210,NDXP,21441.1543,NDXP250128C20375000,2025-01-28,11,20375.0,call,0,0,1112.1882,0.0,no_change,1010.3,1,1200.0,1,0.0,0.0,0.0,884.850006103516,0.0,0.0,0.0,0.9321,0.0002,-4.3208,5.0854,4.1392
5211,5211,NDXP,21441.1543,NDXP250128P20375000,2025-01-28,11,20375.0,put,0,0,22.3927,0.0,no_change,20.6,4,21.7,10,0.0,0.0,0.0,46.8500003814697,0.0,0.0,0.2017,-0.068,0.0002,-4.3208,5.0854,-0.3192
5212,5212,NDXP,21441.1543,NDXP250128C20380000,2025-01-28,11,20380.0,call,0,0,1107.4428,0.0,no_change,1005.2,1,1195.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314,0.0002,-4.3522,5.1251,4.1368
5213,5213,NDXP,21441.1543,NDXP250128P20380000,2025-01-28,11,20380.0,put,0,4,22.6419,21.6,up,20.8,4,21.9,8,21.6,21.6,21.6,0.0,21.6,0.0,0.2016,-0.0687,0.0002,-4.3522,5.125,-0.3225
5214,5214,NDXP,21441.1543,NDXP250128C20390000,2025-01-28,11,20390.0,call,0,0,1097.9602,0.0,no_change,996.0,1,1185.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0002,-4.4157,5.205,4.1321
5215,5215,NDXP,21441.1543,NDXP250128P20390000,2025-01-28,11,20390.0,put,0,0,23.1488,0.0,no_change,21.3,3,22.4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,-0.0701,0.0002,-4.4157,5.205,-0.3293
5216,5216,NDXP,21441.1543,NDXP250128C20400000,2025-01-28,11,20400.0,call,0,0,1088.4891,0.0,no_change,986.5,1,1176.7,1,0.0,0.0,0.0,862.399993896484,0.0,0.0,0.0,0.9285,0.0002,-4.4797,5.2858,4.1274
5217,5217,NDXP,21441.1543,NDXP250128P20400000,2025-01-28,11,20400.0,put,0,0,23.6672,0.0,no_change,21.8,3,23.0,9,0.0,0.0,0.0,49.9500007629394,0.0,0.0,0.2007,-0.0716,0.0002,-4.4797,5.2858,-0.3363
5218,5218,NDXP,21441.1543,NDXP250128C20410000,2025-01-28,11,20410.0,call,0,0,1079.0299,0.0,no_change,977.1,1,1167.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927,0.0002,-4.5445,5.3673,4.1218
5219,5219,NDXP,21441.1543,NDXP250128P20410000,2025-01-28,11,20410.0,put,0,0,24.1974,0.0,no_change,22.3,5,23.5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2003,-0.0731,0.0002,-4.5444,5.3673,-0.3434
5220,5220,NDXP,21441.1543,NDXP250128C20420000,2025-01-28,11,20420.0,call,0,0,1069.5826,0.0,no_change,967.3,1,1158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9255,0.0002,-4.6099,5.4494,4.1166
5221,5221,NDXP,21441.1543,NDXP250128P20420000,2025-01-28,11,20420.0,put,0,0,24.7396,0.0,no_change,22.9,3,24.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.1998,-0.0746,0.0002,-4.6098,5.4495,-0.3507
5222,5222,NDXP,21441.1543,NDXP250128C20425000,2025-01-28,11,20425.0,call,0,0,1064.8635,0.0,no_change,962.6,1,1154.0,2,0.0,0.0,0.0,838.299987792969,0.0,0.0,0.0722,0.9248,0.0002,-4.6427,5.4908,4.1147
5223,5223,NDXP,21441.1543,NDXP250128P20425000,2025-01-28,11,20425.0,put,0,0,25.0153,0.0,no_change,23.1,5,24.3,7,0.0,0.0,0.0,52.6000003814697,0.0,0.0,0.1996,-0.0753,0.0002,-4.6428,5.4908,-0.3544
5224,5224,NDXP,21441.1543,NDXP250128C20430000,2025-01-28,11,20430.0,call,0,0,1060.1476,0.0,no_change,957.9,1,1148.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924,0.0002,-4.6759,5.5322,4.1118
5225,5225,NDXP,21441.1543,NDXP250128P20430000,2025-01-28,11,20430.0,put,0,0,25.2941,0.0,no_change,23.4,5,24.6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.1994,-0.0761,0.0002,-4.6758,5.5322,-0.3581
5226,5226,NDXP,21441.1543,NDXP250128C20440000,2025-01-28,11,20440.0,call,0,0,1050.725,0.0,no_change,948.5,1,1139.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0997,0.9224,0.0002,-4.7425,5.6156,4.107
5227,5227,NDXP,21441.1543,NDXP250128P20440000,2025-01-28,11,20440.0,put,0,0,25.861,0.0,no_change,24.0,3,25.2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.1989,-0.0777,0.0002,-4.7425,5.6155,-0.3656
5228,5228,NDXP,21441.1543,NDXP250128C20450000,2025-01-28,11,20450.0,call,0,0,1041.3152,0.0,no_change,944.6,1,1130.0,1,0.0,0.0,0.0,818.0,0.0,0.0,0.108,0.9208,0.0002,-4.8099,5.6994,4.1007
5229,5229,NDXP,21441.1543,NDXP250128P20450000,2025-01-28,11,20450.0,put,5,0,26.4406,68.6,down,24.5,6,25.8,8,0.0,0.0,0.0,54.8500003814697,0.0,0.0,0.1985,-0.0793,0.0002,-4.8098,5.6995,-0.3732
5230,5230,NDXP,21441.1543,NDXP250128C20460000,2025-01-28,11,20460.0,call,0,0,1031.9181,0.0,no_change,935.2,1,1120.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1198,0.9192,0.0002,-4.8777,5.7842,4.0959
5231,5231,NDXP,21441.1543,NDXP250128P20460000,2025-01-28,11,20460.0,put,0,0,27.0331,0.0,no_change,25.0,19,26.4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.1981,-0.0809,0.0002,-4.8777,5.7842,-0.381
5232,5232,NDXP,21441.1543,NDXP250128C20470000,2025-01-28,11,20470.0,call,0,0,1022.5341,0.0,no_change,925.8,1,1111.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1258,0.9175,0.0002,-4.9462,5.8698,4.0902
5233,5233,NDXP,21441.1543,NDXP250128P20470000,2025-01-28,11,20470.0,put,0,0,27.6386,0.0,no_change,25.6,16,27.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.1976,-0.0826,0.0002,-4.9462,5.8698,-0.3888
5234,5234,NDXP,21441.1543,NDXP250128C20475000,2025-01-28,11,20475.0,call,0,0,1017.8471,0.0,no_change,921.1,1,1106.0,1,0.0,0.0,0.0,796.149993896484,0.0,0.0,0.1208,0.9167,0.0002,-4.9807,5.9129,4.0871
5235,5235,NDXP,21441.1543,NDXP250128P20475000,2025-01-28,11,20475.0,put,5,0,27.9463,76.5,up,26.0,5,27.3,9,0.0,0.0,0.0,58.0500011444092,0.0,0.0,0.1975,-0.0834,0.0002,-4.9807,5.9129,-0.3928
5236,5236,NDXP,21441.1543,NDXP250128C20480000,2025-01-28,11,20480.0,call,0,0,1013.1634,0.0,no_change,916.4,1,1102.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1278,0.9158,0.0002,-5.0154,5.9564,4.0844
5237,5237,NDXP,21441.1543,NDXP250128P20480000,2025-01-28,11,20480.0,put,0,0,28.2573,0.0,no_change,26.3,9,27.6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.1973,-0.0843,0.0002,-5.0154,5.9564,-0.3968
5238,5238,NDXP,21441.1543,NDXP250128C20490000,2025-01-28,11,20490.0,call,0,0,1003.8062,0.0,no_change,907.0,1,1092.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1291,0.9141,0.0002,-5.0851,6.0441,4.0782
5239,5239,NDXP,21441.1543,NDXP250128P20490000,2025-01-28,11,20490.0,put,0,0,28.8896,0.0,no_change,26.9,13,28.2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.1968,-0.086,0.0002,-5.0851,6.0441,-0.4049
5240,5240,NDXP,21441.1543,NDXP250128C20500000,2025-01-28,11,20500.0,call,0,0,994.4626,0.0,no_change,897.6,1,1083.6,1,0.0,0.0,0.0,774.199981689453,0.0,0.0,0.1301,0.9124,0.0002,-5.1554,6.133,4.0723
5241,5241,NDXP,21441.1543,NDXP250128P20500000,2025-01-28,11,20500.0,put,0,0,29.5355,0.0,no_change,27.6,8,28.9,8,0.0,0.0,0.0,61.1000003814697,0.0,0.0,0.1964,-0.0877,0.0002,-5.1554,6.133,-0.4131
5242,5242,NDXP,21441.1543,NDXP250128C20510000,2025-01-28,11,20510.0,call,0,0,985.1331,0.0,no_change,888.1,1,1074.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1399,0.9106,0.0002,-5.2263,6.2232,4.0659
5243,5243,NDXP,21441.1543,NDXP250128P20510000,2025-01-28,11,20510.0,put,0,0,30.1954,0.0,no_change,28.2,14,29.6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.196,-0.0895,0.0002,-5.2263,6.2232,-0.4215
5244,5244,NDXP,21441.1543,NDXP250128C20520000,2025-01-28,11,20520.0,call,0,0,975.8178,0.0,no_change,878.8,1,1064.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.9087,0.0002,-5.2977,6.3148,4.0596
5245,5245,NDXP,21441.1543,NDXP250128P20520000,2025-01-28,11,20520.0,put,0,0,30.8697,0.0,no_change,28.9,13,30.3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.1956,-0.0914,0.0002,-5.2977,6.3148,-0.4301
5246,5246,NDXP,21441.1543,NDXP250128C20525000,2025-01-28,11,20525.0,call,0,0,971.1656,0.0,no_change,874.1,1,1060.0,1,0.0,0.0,0.0,751.699981689453,0.0,0.0,0.1361,0.9078,0.0002,-5.3336,6.3611,4.0566
5247,5247,NDXP,21441.1543,NDXP250128P20525000,2025-01-28,11,20525.0,put,4,0,31.2123,84.0,down,29.3,5,30.6,8,0.0,0.0,0.0,64.3999977111816,0.0,0.0,0.1953,-0.0923,0.0002,-5.3336,6.361,-0.4345
5248,5248,NDXP,21441.1543,NDXP250128C20530000,2025-01-28,11,20530.0,call,0,0,966.5173,0.0,no_change,877.0,1,1055.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1363,0.9069,0.0002,-5.3696,6.4076,4.0529
5249,5249,NDXP,21441.1543,NDXP250128P20530000,2025-01-28,11,20530.0,put,0,0,31.5586,0.0,no_change,29.6,13,31.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.1951,-0.0932,0.0002,-5.3696,6.4076,-0.4389
5250,5250,NDXP,21441.1543,NDXP250128C20540000,2025-01-28,11,20540.0,call,0,0,957.2318,0.0,no_change,848.4,1,1046.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1358,0.905,0.0002,-5.4421,6.5015,4.0464
5251,5251,NDXP,21441.1543,NDXP250128P20540000,2025-01-28,11,20540.0,put,0,0,32.2626,0.0,no_change,30.3,12,31.7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.1947,-0.0951,0.0002,-5.4421,6.5015,-0.448
5252,5252,NDXP,21441.1543,NDXP250128C20550000,2025-01-28,11,20550.0,call,0,0,947.9617,0.0,no_change,850.9,1,1036.0,1,0.0,0.0,0.0,730.850006103516,0.0,0.0,0.1368,0.9031,0.0002,-5.5151,6.5965,4.0393
5253,5253,NDXP,21441.1543,NDXP250128P20550000,2025-01-28,11,20550.0,put,1,0,32.982,81.57,down,31.1,8,32.5,9,0.0,0.0,0.0,67.9499969482422,0.0,0.0,0.1943,-0.097,0.0002,-5.5152,6.5964,-0.4572
5254,5254,NDXP,21441.1543,NDXP250128C20560000,2025-01-28,11,20560.0,call,0,0,938.7076,0.0,no_change,844.2,1,1028.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1378,0.9011,0.0002,-5.5887,6.6922,4.032
5255,5255,NDXP,21441.1543,NDXP250128P20560000,2025-01-28,11,20560.0,put,0,0,33.7174,0.0,no_change,31.8,11,33.2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.1938,-0.099,0.0002,-5.5887,6.6922,-0.4667
5256,5256,NDXP,21441.1543,NDXP250128C20570000,2025-01-28,11,20570.0,call,0,0,929.4697,0.0,no_change,818.7,1,1009.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1389,0.8991,0.0002,-5.6628,6.7886,4.0242
5257,5257,NDXP,21441.1543,NDXP250128P20570000,2025-01-28,11,20570.0,put,0,0,34.469,0.0,no_change,32.6,7,34.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.1934,-0.101,0.0002,-5.6628,6.7886,-0.4764
5258,5258,NDXP,21441.1543,NDXP250128C20575000,2025-01-28,11,20575.0,call,0,0,924.857,0.0,no_change,814.1,1,1006.5,1,0.0,0.0,0.0,710.25,0.0,0.0,0.1394,0.8981,0.0002,-5.7,6.8369,4.0204
5259,5259,NDXP,21441.1543,NDXP250128P20575000,2025-01-28,11,20575.0,put,2,0,34.851,86.38,down,33.0,8,34.4,8,0.0,0.0,0.0,71.4000015258789,0.0,0.0,0.1932,-0.102,0.0002,-5.7,6.837,-0.4813
5260,5260,NDXP,21441.1543,NDXP250128C20580000,2025-01-28,11,20580.0,call,0,0,920.2485,0.0,no_change,809.5,1,1003.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1398,0.897,0.0002,-5.7374,6.8854,4.0165
5261,5261,NDXP,21441.1543,NDXP250128P20580000,2025-01-28,11,20580.0,put,0,0,35.2372,0.0,no_change,33.4,7,34.8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.193,-0.1031,0.0002,-5.7373,6.8854,-0.4862
5262,5262,NDXP,21441.1543,NDXP250128C20590000,2025-01-28,11,20590.0,call,0,0,911.0442,0.0,no_change,804.6,1,1000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1426,0.895,0.0002,-5.8124,6.9827,4.0086
5263,5263,NDXP,21441.1543,NDXP250128P20590000,2025-01-28,11,20590.0,put,0,0,36.0224,0.0,no_change,34.1,8,35.8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.1926,-0.1052,0.0002,-5.8124,6.9828,-0.4963
5264,5264,NDXP,21441.1543,NDXP250128C20600000,2025-01-28,11,20600.0,call,1,0,901.8572,434.95,up,805.9,1,1000.0,2,0.0,0.0,0.0,689.049987792969,0.0,0.0,0.1414,0.8928,0.0003,-5.8879,7.0804,4.0007
5265,5265,NDXP,21441.1543,NDXP250128P20600000,2025-01-28,11,20600.0,put,1,0,36.8249,194.72,down,35.0,5,36.6,9,0.0,0.0,0.0,75.4499969482422,0.0,0.0,0.192,-0.1073,0.0003,-5.8879,7.0804,-0.5065
5266,5266,NDXP,21441.1543,NDXP250128C20610000,2025-01-28,11,20610.0,call,0,0,892.6877,0.0,no_change,838.0,1,918.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1482,0.8907,0.0003,-5.9639,7.1786,3.9925
5267,5267,NDXP,21441.1543,NDXP250128P20610000,2025-01-28,11,20610.0,put,0,0,37.6449,0.0,no_change,35.8,6,37.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.1916,-0.1094,0.0003,-5.9639,7.1786,-0.5168
5268,5268,NDXP,21441.1543,NDXP250128C20620000,2025-01-28,11,20620.0,call,0,0,883.5361,0.0,no_change,833.1,1,908.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2134,0.8885,0.0003,-6.0404,7.2772,3.9842
5269,5269,NDXP,21441.1543,NDXP250128P20620000,2025-01-28,11,20620.0,put,0,0,38.4828,0.0,no_change,36.7,5,38.3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.1911,-0.1116,0.0003,-6.0404,7.2772,-0.5273
5270,5270,NDXP,21441.1543,NDXP250128C20625000,2025-01-28,11,20625.0,call,0,0,878.9671,0.0,no_change,833.2,1,912.0,1,0.0,0.0,0.0,667.450012207031,0.0,0.0,0.1628,0.8874,0.0003,-6.0788,7.3268,3.9799
5271,5271,NDXP,21441.1543,NDXP250128P20625000,2025-01-28,11,20625.0,put,3,0,38.9085,254.52,down,37.1,6,38.8,9,0.0,0.0,0.0,79.5,0.0,0.0,0.1909,-0.1128,0.0003,-6.0788,7.3268,-0.5326
5272,5272,NDXP,21441.1543,NDXP250128C20630000,2025-01-28,11,20630.0,call,0,0,874.4026,0.0,no_change,827.6,1,907.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1681,0.8862,0.0003,-6.1172,7.3766,3.9759
5273,5273,NDXP,21441.1543,NDXP250128P20630000,2025-01-28,11,20630.0,put,0,0,39.3387,0.0,no_change,37.6,5,39.2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.1907,-0.1139,0.0003,-6.1173,7.3766,-0.5379
5274,5274,NDXP,21441.1543,NDXP250128C20640000,2025-01-28,11,20640.0,call,0,0,865.2874,0.0,no_change,812.5,1,891.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1743,0.884,0.0003,-6.1946,7.4768,3.9674
5275,5275,NDXP,21441.1543,NDXP250128P20640000,2025-01-28,11,20640.0,put,0,0,40.213,0.0,no_change,38.5,5,40.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.1902,-0.1162,0.0003,-6.1946,7.4768,-0.5487
5276,5276,NDXP,21441.1543,NDXP250128C20650000,2025-01-28,11,20650.0,call,0,0,856.1909,0.0,no_change,811.3,1,888.8,1,0.0,0.0,0.0,646.399993896484,0.0,0.0,0.1821,0.8816,0.0003,-6.2723,7.578,3.9588
5277,5277,NDXP,21441.1543,NDXP250128P20650000,2025-01-28,11,20650.0,put,3,0,41.106,263.7,down,39.4,5,41.0,8,0.0,0.0,0.0,83.7000007629394,0.0,0.0,0.1898,-0.1185,0.0003,-6.2723,7.578,-0.5596
5278,5278,NDXP,21441.1543,NDXP250128C20660000,2025-01-28,11,20660.0,call,0,0,847.1135,0.0,no_change,802.2,1,876.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2196,0.8793,0.0003,-6.3503,7.6805,3.9499
5279,5279,NDXP,21441.1543,NDXP250128P20660000,2025-01-28,11,20660.0,put,0,0,42.018,0.0,no_change,40.3,5,42.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.1894,-0.1208,0.0003,-6.3504,7.6804,-0.5707
5280,5280,NDXP,21441.1543,NDXP250128C20670000,2025-01-28,11,20670.0,call,0,0,838.0555,0.0,no_change,792.4,1,866.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1909,0.8768,0.0003,-6.4288,7.7841,3.9406
5281,5281,NDXP,21441.1543,NDXP250128P20670000,2025-01-28,11,20670.0,put,0,0,42.9495,0.0,no_change,41.3,5,43.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.1889,-0.1232,0.0003,-6.4288,7.7841,-0.5821
5282,5282,NDXP,21441.1543,NDXP250128C20675000,2025-01-28,11,20675.0,call,0,0,833.5339,0.0,no_change,787.8,1,862.0,1,0.0,0.0,0.0,626.850006103516,0.0,0.0,0.1908,0.8756,0.0003,-6.4681,7.8364,3.9358
5283,5283,NDXP,21441.1543,NDXP250128P20675000,2025-01-28,11,20675.0,put,1,0,43.4227,101.98,down,41.7,5,43.5,10,0.0,0.0,0.0,88.1000022888184,0.0,0.0,0.1887,-0.1245,0.0003,-6.4681,7.8364,-0.5878
5284,5284,NDXP,21441.1543,NDXP250128C20680000,2025-01-28,11,20680.0,call,0,0,829.0174,0.0,no_change,783.3,1,858.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1895,0.8744,0.0003,-6.5076,7.8891,3.9314
5285,5285,NDXP,21441.1543,NDXP250128P20680000,2025-01-28,11,20680.0,put,0,0,43.9009,0.0,no_change,42.2,7,44.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.1885,-0.1257,0.0003,-6.5076,7.889,-0.5937
5286,5286,NDXP,21441.1543,NDXP250128C20690000,2025-01-28,11,20690.0,call,0,0,819.9998,0.0,no_change,774.3,1,848.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1905,0.8719,0.0003,-6.5867,7.9951,3.9213
5287,5287,NDXP,21441.1543,NDXP250128P20690000,2025-01-28,11,20690.0,put,0,0,44.8728,0.0,no_change,43.2,9,45.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.188,-0.1282,0.0003,-6.5867,7.9951,-0.6056
