,Unnamed: 0,underlying_symbol,underlying_price,contract_symbol,expiration,dte,strike,option_type,open_interest,volume,theoretical_price,last_trade_price,tick,bid,bid_size,ask,ask_size,open,high,low,prev_close,change,change_percent,implied_volatility,delta,gamma,theta,vega,rho
0,0,NDXP,21774.0645,NDXP250206C17900000,2025-02-06,0,17900.0,call,0,0,3873.4124,0.0,no_change,0.55,8,0.0,0,0.0,0.0,0.0,3701.10009765625,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
1,1,NDXP,21774.0645,NDXP250206P17900000,2025-02-06,0,17900.0,put,37,0,0.0,0.05,no_change,0.0,0,0.05,20,0.0,0.0,0.0,0.0750000011175871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,NDXP,21774.0645,NDXP250206C17925000,2025-02-06,0,17925.0,call,0,0,3848.4124,0.0,no_change,0.55,18,0.0,0,0.0,0.0,0.0,3675.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
3,3,NDXP,21774.0645,NDXP250206P17925000,2025-02-06,0,17925.0,put,26,20,0.0,0.05,down,0.0,0,0.05,20,0.05,0.05,0.05,0.0750000029802322,-0.025,-0.333333,0.0,0.0,0.0,0.0,0.0,0.0
4,4,NDXP,21774.0645,NDXP250206C17950000,2025-02-06,0,17950.0,call,0,0,3823.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3650.79992675781,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
5,5,NDXP,21774.0645,NDXP250206P17950000,2025-02-06,0,17950.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.0750000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,NDXP,21774.0645,NDXP250206C17975000,2025-02-06,0,17975.0,call,0,0,3798.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3625.55004882812,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
7,7,NDXP,21774.0645,NDXP250206P17975000,2025-02-06,0,17975.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.100000001490116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,NDXP,21774.0645,NDXP250206C18000000,2025-02-06,0,18000.0,call,0,0,3773.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3600.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
9,9,NDXP,21774.0645,NDXP250206P18000000,2025-02-06,0,18000.0,put,1,0,0.0,3.77,down,0.0,0,0.05,20,0.0,0.0,0.0,0.100000001490116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,NDXP,21774.0645,NDXP250206C18025000,2025-02-06,0,18025.0,call,0,0,3748.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3575.80004882812,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
11,11,NDXP,21774.0645,NDXP250206P18025000,2025-02-06,0,18025.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.100000001490116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,NDXP,21774.0645,NDXP250206C18050000,2025-02-06,0,18050.0,call,0,0,3723.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3549.65002441406,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
13,13,NDXP,21774.0645,NDXP250206P18050000,2025-02-06,0,18050.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,NDXP,21774.0645,NDXP250206C18075000,2025-02-06,0,18075.0,call,0,0,3698.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3525.55004882812,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
15,15,NDXP,21774.0645,NDXP250206P18075000,2025-02-06,0,18075.0,put,1,0,0.0,8.8,up,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,NDXP,21774.0645,NDXP250206C18100000,2025-02-06,0,18100.0,call,0,0,3673.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3500.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
17,17,NDXP,21774.0645,NDXP250206P18100000,2025-02-06,0,18100.0,put,12,40,0.0,0.05,no_change,0.0,0,0.05,20,0.05,0.05,0.05,0.0750000029802322,-0.025,-0.333333,0.0,0.0,0.0,0.0,0.0,0.0
18,18,NDXP,21774.0645,NDXP250206C18125000,2025-02-06,0,18125.0,call,0,0,3648.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3476.19995117188,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
19,19,NDXP,21774.0645,NDXP250206P18125000,2025-02-06,0,18125.0,put,1,0,0.0,8.8,up,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,NDXP,21774.0645,NDXP250206C18150000,2025-02-06,0,18150.0,call,0,0,3623.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3451.19995117188,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
21,21,NDXP,21774.0645,NDXP250206P18150000,2025-02-06,0,18150.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,NDXP,21774.0645,NDXP250206C18175000,2025-02-06,0,18175.0,call,0,0,3598.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3426.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
23,23,NDXP,21774.0645,NDXP250206P18175000,2025-02-06,0,18175.0,put,1,0,0.0,1.15,down,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,NDXP,21774.0645,NDXP250206C18200000,2025-02-06,0,18200.0,call,0,0,3573.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3401.19995117188,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
25,25,NDXP,21774.0645,NDXP250206P18200000,2025-02-06,0,18200.0,put,22,0,0.0,0.75,up,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,NDXP,21774.0645,NDXP250206C18225000,2025-02-06,0,18225.0,call,0,0,3548.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3376.19995117188,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
27,27,NDXP,21774.0645,NDXP250206P18225000,2025-02-06,0,18225.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,NDXP,21774.0645,NDXP250206C18250000,2025-02-06,0,18250.0,call,0,0,3523.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3351.40002441406,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
29,29,NDXP,21774.0645,NDXP250206P18250000,2025-02-06,0,18250.0,put,0,20,0.0,0.05,no_change,0.0,0,0.05,20,0.05,0.05,0.05,0.125,-0.075,-0.6,0.0,0.0,0.0,0.0,0.0,0.0
30,30,NDXP,21774.0645,NDXP250206C18275000,2025-02-06,0,18275.0,call,0,0,3498.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3327.79992675781,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
31,31,NDXP,21774.0645,NDXP250206P18275000,2025-02-06,0,18275.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,NDXP,21774.0645,NDXP250206C18300000,2025-02-06,0,18300.0,call,0,0,3473.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3301.40002441406,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
33,33,NDXP,21774.0645,NDXP250206P18300000,2025-02-06,0,18300.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,NDXP,21774.0645,NDXP250206C18325000,2025-02-06,0,18325.0,call,0,0,3448.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3276.59997558594,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
35,35,NDXP,21774.0645,NDXP250206P18325000,2025-02-06,0,18325.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,NDXP,21774.0645,NDXP250206C18350000,2025-02-06,0,18350.0,call,0,0,3423.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3250.84997558594,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
37,37,NDXP,21774.0645,NDXP250206P18350000,2025-02-06,0,18350.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,NDXP,21774.0645,NDXP250206C18375000,2025-02-06,0,18375.0,call,0,0,3398.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3226.65002441406,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
39,39,NDXP,21774.0645,NDXP250206P18375000,2025-02-06,0,18375.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,NDXP,21774.0645,NDXP250206C18400000,2025-02-06,0,18400.0,call,0,0,3373.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3194.84997558594,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
41,41,NDXP,21774.0645,NDXP250206P18400000,2025-02-06,0,18400.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,NDXP,21774.0645,NDXP250206C18425000,2025-02-06,0,18425.0,call,0,0,3348.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3177.05004882812,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
43,43,NDXP,21774.0645,NDXP250206P18425000,2025-02-06,0,18425.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,NDXP,21774.0645,NDXP250206C18450000,2025-02-06,0,18450.0,call,0,0,3323.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3145.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
45,45,NDXP,21774.0645,NDXP250206P18450000,2025-02-06,0,18450.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,NDXP,21774.0645,NDXP250206C18475000,2025-02-06,0,18475.0,call,0,0,3298.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3119.29992675781,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
47,47,NDXP,21774.0645,NDXP250206P18475000,2025-02-06,0,18475.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,NDXP,21774.0645,NDXP250206C18500000,2025-02-06,0,18500.0,call,0,0,3273.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3101.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
49,49,NDXP,21774.0645,NDXP250206P18500000,2025-02-06,0,18500.0,put,0,20,0.0,0.05,down,0.0,0,0.1,1,0.05,0.05,0.05,0.125,-0.075,-0.6,0.0,0.0,0.0,0.0,0.0,0.0
50,50,NDXP,21774.0645,NDXP250206C18525000,2025-02-06,0,18525.0,call,0,0,3248.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3075.79992675781,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
51,51,NDXP,21774.0645,NDXP250206P18525000,2025-02-06,0,18525.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,NDXP,21774.0645,NDXP250206C18550000,2025-02-06,0,18550.0,call,19,0,3223.4124,3052.84,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3044.34997558594,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
53,53,NDXP,21774.0645,NDXP250206P18550000,2025-02-06,0,18550.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,NDXP,21774.0645,NDXP250206C18575000,2025-02-06,0,18575.0,call,0,0,3198.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3019.65002441406,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
55,55,NDXP,21774.0645,NDXP250206P18575000,2025-02-06,0,18575.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,NDXP,21774.0645,NDXP250206C18600000,2025-02-06,0,18600.0,call,0,0,3173.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,3000.84997558594,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
57,57,NDXP,21774.0645,NDXP250206P18600000,2025-02-06,0,18600.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,NDXP,21774.0645,NDXP250206C18625000,2025-02-06,0,18625.0,call,0,0,3148.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2971.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
59,59,NDXP,21774.0645,NDXP250206P18625000,2025-02-06,0,18625.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,NDXP,21774.0645,NDXP250206C18650000,2025-02-06,0,18650.0,call,0,0,3123.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2951.39990234375,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
61,61,NDXP,21774.0645,NDXP250206P18650000,2025-02-06,0,18650.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,NDXP,21774.0645,NDXP250206C18675000,2025-02-06,0,18675.0,call,0,0,3098.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2924.09997558594,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
63,63,NDXP,21774.0645,NDXP250206P18675000,2025-02-06,0,18675.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,NDXP,21774.0645,NDXP250206C18700000,2025-02-06,0,18700.0,call,0,0,3073.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2894.65002441406,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
65,65,NDXP,21774.0645,NDXP250206P18700000,2025-02-06,0,18700.0,put,12,0,0.0,0.9,down,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,NDXP,21774.0645,NDXP250206C18725000,2025-02-06,0,18725.0,call,0,0,3048.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2876.39990234375,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
67,67,NDXP,21774.0645,NDXP250206P18725000,2025-02-06,0,18725.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,NDXP,21774.0645,NDXP250206C18750000,2025-02-06,0,18750.0,call,0,0,3023.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2844.94995117188,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
69,69,NDXP,21774.0645,NDXP250206P18750000,2025-02-06,0,18750.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,NDXP,21774.0645,NDXP250206C18775000,2025-02-06,0,18775.0,call,0,0,2998.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2821.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
71,71,NDXP,21774.0645,NDXP250206P18775000,2025-02-06,0,18775.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,NDXP,21774.0645,NDXP250206C18800000,2025-02-06,0,18800.0,call,0,0,2973.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2801.44995117188,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
73,73,NDXP,21774.0645,NDXP250206P18800000,2025-02-06,0,18800.0,put,12,0,0.0,0.55,down,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,NDXP,21774.0645,NDXP250206C18825000,2025-02-06,0,18825.0,call,0,0,2948.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2775.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
75,75,NDXP,21774.0645,NDXP250206P18825000,2025-02-06,0,18825.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,NDXP,21774.0645,NDXP250206C18850000,2025-02-06,0,18850.0,call,0,0,2923.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2746.19995117188,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
77,77,NDXP,21774.0645,NDXP250206P18850000,2025-02-06,0,18850.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,NDXP,21774.0645,NDXP250206C18875000,2025-02-06,0,18875.0,call,0,0,2898.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2726.15002441406,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
79,79,NDXP,21774.0645,NDXP250206P18875000,2025-02-06,0,18875.0,put,1,0,0.0,10.15,down,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80,NDXP,21774.0645,NDXP250206C18900000,2025-02-06,0,18900.0,call,0,0,2873.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2700.30004882812,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
81,81,NDXP,21774.0645,NDXP250206P18900000,2025-02-06,0,18900.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,NDXP,21774.0645,NDXP250206C18925000,2025-02-06,0,18925.0,call,0,0,2848.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2674.80004882812,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
83,83,NDXP,21774.0645,NDXP250206P18925000,2025-02-06,0,18925.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,NDXP,21774.0645,NDXP250206C18950000,2025-02-06,0,18950.0,call,0,0,2823.4124,0.0,no_change,2718.0,1,2918.0,1,0.0,0.0,0.0,2644.40002441406,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
85,85,NDXP,21774.0645,NDXP250206P18950000,2025-02-06,0,18950.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,NDXP,21774.0645,NDXP250206C18975000,2025-02-06,0,18975.0,call,0,0,2798.4124,0.0,no_change,2692.0,1,2892.0,1,0.0,0.0,0.0,2624.55004882812,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
87,87,NDXP,21774.0645,NDXP250206P18975000,2025-02-06,0,18975.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,NDXP,21774.0645,NDXP250206C19000000,2025-02-06,0,19000.0,call,0,0,2773.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2596.19995117188,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
89,89,NDXP,21774.0645,NDXP250206P19000000,2025-02-06,0,19000.0,put,13,0,0.0,1.95,up,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,NDXP,21774.0645,NDXP250206C19025000,2025-02-06,0,19025.0,call,0,0,2748.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2571.45007324219,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
91,91,NDXP,21774.0645,NDXP250206P19025000,2025-02-06,0,19025.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,NDXP,21774.0645,NDXP250206C19050000,2025-02-06,0,19050.0,call,0,0,2723.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2551.79992675781,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
93,93,NDXP,21774.0645,NDXP250206P19050000,2025-02-06,0,19050.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,NDXP,21774.0645,NDXP250206C19075000,2025-02-06,0,19075.0,call,3,3,2698.4124,2608.53,down,0.0,0,0.0,0,2608.53,2608.53,2608.53,2521.30004882812,87.23,0.0345972,0.0,1.0,0.0,0.0,0.0001,0.0008
95,95,NDXP,21774.0645,NDXP250206P19075000,2025-02-06,0,19075.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,NDXP,21774.0645,NDXP250206C19100000,2025-02-06,0,19100.0,call,3,3,2673.4124,2583.05,down,2568.0,1,2768.0,1,2583.05,2583.05,2583.05,2500.14990234375,82.9001,0.0331580999999999,0.0,1.0,0.0,0.0,0.0001,0.0008
97,97,NDXP,21774.0645,NDXP250206P19100000,2025-02-06,0,19100.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,98,NDXP,21774.0645,NDXP250206C19125000,2025-02-06,0,19125.0,call,0,0,2648.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2477.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
99,99,NDXP,21774.0645,NDXP250206P19125000,2025-02-06,0,19125.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100,NDXP,21774.0645,NDXP250206C19150000,2025-02-06,0,19150.0,call,0,0,2623.4124,0.0,no_change,2518.0,1,2718.0,1,0.0,0.0,0.0,2445.54992675781,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
101,101,NDXP,21774.0645,NDXP250206P19150000,2025-02-06,0,19150.0,put,10,0,0.0,16.37,down,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102,NDXP,21774.0645,NDXP250206C19175000,2025-02-06,0,19175.0,call,0,0,2598.4124,0.0,no_change,2492.0,1,2692.0,1,0.0,0.0,0.0,2420.59997558594,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
103,103,NDXP,21774.0645,NDXP250206P19175000,2025-02-06,0,19175.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,NDXP,21774.0645,NDXP250206C19200000,2025-02-06,0,19200.0,call,0,0,2573.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2399.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
105,105,NDXP,21774.0645,NDXP250206P19200000,2025-02-06,0,19200.0,put,1,0,0.0,17.77,down,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106,NDXP,21774.0645,NDXP250206C19225000,2025-02-06,0,19225.0,call,0,0,2548.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2376.09997558594,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
107,107,NDXP,21774.0645,NDXP250206P19225000,2025-02-06,0,19225.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,108,NDXP,21774.0645,NDXP250206C19250000,2025-02-06,0,19250.0,call,0,0,2523.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2344.39990234375,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
109,109,NDXP,21774.0645,NDXP250206P19250000,2025-02-06,0,19250.0,put,11,0,0.0,0.05,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.025000000372529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110,NDXP,21774.0645,NDXP250206C19275000,2025-02-06,0,19275.0,call,0,0,2498.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2319.39990234375,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
111,111,NDXP,21774.0645,NDXP250206P19275000,2025-02-06,0,19275.0,put,0,0,0.0,0.0,no_change,0.0,0,20.0,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,112,NDXP,21774.0645,NDXP250206C19300000,2025-02-06,0,19300.0,call,0,0,2473.4124,0.0,no_change,0.0,0,0.0,0,0.0,0.0,0.0,2302.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0008
